country_iso,year,variable,value
SYC,2015,"Share of Total US$, 2015 prices",2.42
SYC,2016,"Value US$, 2015 prices",11.31
SYC,2016,"Share of Total US$, 2015 prices",2.02
SYC,2017,"Value US$, 2015 prices",9.43
SYC,2017,"Share of Total US$, 2015 prices",1.68
SYC,2018,"Value US$, 2015 prices",13.23
SYC,2018,"Share of Total US$, 2015 prices",2.14
SYC,2019,"Value US$, 2015 prices",3.08
SYC,2019,"Share of Total US$, 2015 prices",0.51
SYC,2020,"Value US$, 2015 prices",5.74
SYC,2020,"Share of Total US$, 2015 prices",0.7
SYC,2021,"Value US$, 2015 prices",29.05
SYC,2021,"Share of Total US$, 2015 prices",4.01
SYC,2022,"Value US$, 2015 prices",23.19
SYC,2022,"Share of Total US$, 2015 prices",3.48
SYC,2023,"Value US$, 2015 prices",17.12
SYC,2023,"Share of Total US$, 2015 prices",2.4
SYC,2003,"Value US$, 2015 prices",7.649068
SYC,2003,"Share of Total US$, 2015 prices",4.275236
SYC,2003,"Agriculture orientation index US$, 2015 prices",1.154281
SYC,2004,"Value US$, 2015 prices",7.739415
SYC,2004,"Share of Total US$, 2015 prices",2.795087
SYC,2004,"Agriculture orientation index US$, 2015 prices",0.744733
SYC,2005,"Value US$, 2015 prices",7.620835
SYC,2005,"Share of Total US$, 2015 prices",2.442153
SYC,2005,"Agriculture orientation index US$, 2015 prices",0.658672
SYC,2006,"Value US$, 2015 prices",7.019347
SYC,2006,"Share of Total US$, 2015 prices",2.592593
SYC,2006,"Agriculture orientation index US$, 2015 prices",0.808318
SYC,2007,"Value US$, 2015 prices",5.586662
SYC,2007,"Share of Total US$, 2015 prices",1.848339
SYC,2007,"Agriculture orientation index US$, 2015 prices",0.646354
SYC,2008,"Value US$, 2015 prices",3.660654
SYC,2008,"Share of Total US$, 2015 prices",1.172161
SYC,2008,"Agriculture orientation index US$, 2015 prices",0.38419
SYC,2009,"Value US$, 2015 prices",4.759472
SYC,2009,"Share of Total US$, 2015 prices",2.12831
SYC,2009,"Agriculture orientation index US$, 2015 prices",0.820723
SYC,2010,"Value US$, 2015 prices",5.467886
SYC,2010,"Share of Total US$, 2015 prices",1.711143
SYC,2010,"Agriculture orientation index US$, 2015 prices",0.745192
SYC,2011,"Value US$, 2015 prices",6.05544
SYC,2011,"Share of Total US$, 2015 prices",1.948562
SYC,2011,"Agriculture orientation index US$, 2015 prices",0.86465
SYC,2012,"Value US$, 2015 prices",6.183198
SYC,2012,"Share of Total US$, 2015 prices",2.097995
SYC,2012,"Agriculture orientation index US$, 2015 prices",0.959045
SYC,2013,"Value US$, 2015 prices",4.961562
SYC,2013,"Share of Total US$, 2015 prices",1.717467
SYC,2013,"Agriculture orientation index US$, 2015 prices",0.667291
SYC,2014,"Value US$, 2015 prices",7.988185
SYC,2014,"Share of Total US$, 2015 prices",2.301197
SYC,2014,"Agriculture orientation index US$, 2015 prices",1.008351
SYC,2015,"Value US$, 2015 prices",11.379064
SYC,2015,"Share of Total US$, 2015 prices",2.931161
SYC,2015,"Agriculture orientation index US$, 2015 prices",1.429672
SYC,2016,"Value US$, 2015 prices",13.376667
SYC,2016,"Share of Total US$, 2015 prices",2.952212
SYC,2016,"Agriculture orientation index US$, 2015 prices",1.599248
SYC,2017,"Value US$, 2015 prices",15.490375
SYC,2017,"Share of Total US$, 2015 prices",2.97552
SYC,2017,"Agriculture orientation index US$, 2015 prices",1.35818
SYC,2018,"Value US$, 2015 prices",17.93617
SYC,2018,"Share of Total US$, 2015 prices",3.198971
SYC,2018,"Agriculture orientation index US$, 2015 prices",1.429388
SYC,2019,"Value US$, 2015 prices",19.666293
SYC,2019,"Share of Total US$, 2015 prices",2.957765
SYC,2019,"Agriculture orientation index US$, 2015 prices",1.337649
SYC,2020,"Value US$, 2015 prices",16.909857
SYC,2020,"Share of Total US$, 2015 prices",2.17034
SYC,2020,"Agriculture orientation index US$, 2015 prices",1.038244
SYC,2021,"Value US$, 2015 prices",20.227599
SYC,2021,"Share of Total US$, 2015 prices",2.984652
SYC,2021,"Agriculture orientation index US$, 2015 prices",1.452338
SYC,2022,"Value US$, 2015 prices",18.774311
SYC,2022,"Share of Total US$, 2015 prices",2.888014
SYC,2022,"Agriculture orientation index US$, 2015 prices",1.349415
SYC,2023,"Value US$, 2015 prices",21.104557
SYC,2023,"Share of Total US$, 2015 prices",3.034027
SYC,2023,"Agriculture orientation index US$, 2015 prices",1.396703
SYC,2003,"Value US$, 2022 prices",1.911956
SYC,2003,Share of Total US$,26.855287
SYC,2003,Agriculture orientation index US$,7.707362
SYC,2004,"Value US$, 2022 prices",0.96448
SYC,2004,Share of Total US$,15.959989
SYC,2004,Agriculture orientation index US$,4.616575
SYC,2005,"Value US$, 2022 prices",2.239655
SYC,2005,Share of Total US$,25.634923
SYC,2005,Agriculture orientation index US$,7.876625
SYC,2006,"Value US$, 2022 prices",5.804453
SYC,2006,Share of Total US$,47.966069
SYC,2006,Agriculture orientation index US$,16.092198
SYC,2007,"Value US$, 2022 prices",1.128263
SYC,2007,Share of Total US$,20.353115
SYC,2007,Agriculture orientation index US$,7.590784
SYC,2008,"Value US$, 2022 prices",1.713598
SYC,2008,Share of Total US$,31.402585
SYC,2008,Agriculture orientation index US$,12.549788
SYC,2009,"Value US$, 2022 prices",7.258907
SYC,2009,Share of Total US$,27.516542
SYC,2009,Agriculture orientation index US$,12.435113
SYC,2010,"Value US$, 2022 prices",3.642311
SYC,2010,Share of Total US$,4.615336
SYC,2010,Agriculture orientation index US$,2.081473
SYC,2011,"Value US$, 2022 prices",0.830176
SYC,2011,Share of Total US$,3.66645
SYC,2011,Agriculture orientation index US$,1.6746
SYC,2012,"Value US$, 2022 prices",0.832584
SYC,2012,Share of Total US$,1.4574
SYC,2012,Agriculture orientation index US$,0.73612
SYC,2013,"Value US$, 2022 prices",0.105897
SYC,2013,Share of Total US$,0.266624
SYC,2013,Agriculture orientation index US$,0.101415
SYC,2014,"Value US$, 2022 prices",0.417855
SYC,2014,Share of Total US$,1.275228
SYC,2014,Agriculture orientation index US$,0.547482
SYC,2015,"Value US$, 2022 prices",2.392596
SYC,2015,Share of Total US$,12.200162
SYC,2015,Agriculture orientation index US$,5.950621
SYC,2016,"Value US$, 2022 prices",0.634999
SYC,2016,Share of Total US$,1.401364
SYC,2016,Agriculture orientation index US$,0.731897
SYC,2017,"Value US$, 2022 prices",4.572758
SYC,2017,Share of Total US$,17.147906
SYC,2017,Agriculture orientation index US$,8.051065
SLE,2003,"Value US$, 2015 prices",1310.690848
SLE,2003,"Share of Total US$, 2015 prices",54.50411
SLE,2003,"Annual growth US$, 2015 prices",9.470205
SLE,2004,"Value US$, 2015 prices",1425.9172
SLE,2004,"Share of Total US$, 2015 prices",55.625568
SLE,2004,"Annual growth US$, 2015 prices",8.791269
SLE,2005,"Value US$, 2015 prices",1523.247447
SLE,2005,"Share of Total US$, 2015 prices",56.860824
SLE,2005,"Annual growth US$, 2015 prices",6.825799
SLE,2006,"Value US$, 2015 prices",1614.141941
SLE,2006,"Share of Total US$, 2015 prices",57.811872
SLE,2006,"Annual growth US$, 2015 prices",5.967152
SLE,2007,"Value US$, 2015 prices",1828.06178
SLE,2007,"Share of Total US$, 2015 prices",60.590804
SLE,2007,"Annual growth US$, 2015 prices",13.252852
SLE,2008,"Value US$, 2015 prices",1950.225332
SLE,2008,"Share of Total US$, 2015 prices",61.326939
SLE,2008,"Annual growth US$, 2015 prices",6.682682
SLE,2009,"Value US$, 2015 prices",2028.652911
SLE,2009,"Share of Total US$, 2015 prices",61.824311
SLE,2009,"Annual growth US$, 2015 prices",4.021462
SLE,2010,"Value US$, 2015 prices",2099.998989
SLE,2010,"Share of Total US$, 2015 prices",60.750327
SLE,2010,"Annual growth US$, 2015 prices",3.516919
SLE,2011,"Value US$, 2015 prices",2202.712628
SLE,2011,"Share of Total US$, 2015 prices",59.936566
SLE,2011,"Annual growth US$, 2015 prices",4.891128
SLE,2012,"Value US$, 2015 prices",2287.444768
SLE,2012,"Share of Total US$, 2015 prices",54.037734
SLE,2012,"Annual growth US$, 2015 prices",3.846718
SLE,2013,"Value US$, 2015 prices",2391.589181
SLE,2013,"Share of Total US$, 2015 prices",46.8027
SLE,2013,"Annual growth US$, 2015 prices",4.552871
SLE,2014,"Value US$, 2015 prices",2410.809893
SLE,2014,"Share of Total US$, 2015 prices",45.121633
SLE,2014,"Annual growth US$, 2015 prices",0.803679
SLE,2015,"Value US$, 2015 prices",2568.819283
SLE,2015,"Share of Total US$, 2015 prices",54.069847
SLE,2015,"Annual growth US$, 2015 prices",6.554204
SLE,2016,"Value US$, 2015 prices",2648.103483
SLE,2016,"Share of Total US$, 2015 prices",46.868532
SLE,2016,"Annual growth US$, 2015 prices",3.086406
SLE,2017,"Value US$, 2015 prices",2689.45461
SLE,2017,"Share of Total US$, 2015 prices",41.016494
SLE,2017,"Annual growth US$, 2015 prices",1.561537
SLE,2018,"Value US$, 2015 prices",2614.698532
SLE,2018,"Share of Total US$, 2015 prices",34.462057
SLE,2018,"Annual growth US$, 2015 prices",-2.7796
SLE,2019,"Value US$, 2015 prices",2775.803144
SLE,2019,"Share of Total US$, 2015 prices",34.677248
SLE,2019,"Annual growth US$, 2015 prices",6.161499
SLE,2020,"Value US$, 2015 prices",2849.414564
SLE,2020,"Share of Total US$, 2015 prices",36.048668
SLE,2020,"Annual growth US$, 2015 prices",2.651896
SLE,2021,"Value US$, 2015 prices",2912.851935
SLE,2021,"Share of Total US$, 2015 prices",34.799174
SLE,2021,"Annual growth US$, 2015 prices",2.22633
SLE,2022,"Value US$, 2015 prices",2999.024142
SLE,2022,"Share of Total US$, 2015 prices",34.020933
SLE,2022,"Annual growth US$, 2015 prices",2.958345
SLE,2023,"Value US$, 2015 prices",3071.670957
SLE,2023,"Share of Total US$, 2015 prices",32.962852
SLE,2023,"Annual growth US$, 2015 prices",2.422348
SLE,2003,"Value US$, 2015 prices",32.735087
SLE,2003,"Share of Total US$, 2015 prices",16.750823
SLE,2003,"Agriculture orientation index US$, 2015 prices",0.307331
SLE,2003,"Share of Value Added US$, 2015 prices",2.497545
SLE,2004,"Value US$, 2015 prices",38.420369
SLE,2004,"Share of Total US$, 2015 prices",19.583912
SLE,2004,"Agriculture orientation index US$, 2015 prices",0.352067
SLE,2004,"Share of Value Added US$, 2015 prices",2.694432
SLE,2005,"Value US$, 2015 prices",44.691215
SLE,2005,"Share of Total US$, 2015 prices",18.373847
SLE,2005,"Agriculture orientation index US$, 2015 prices",0.323137
SLE,2005,"Share of Value Added US$, 2015 prices",2.933943
SLE,2006,"Value US$, 2015 prices",49.505955
SLE,2006,"Share of Total US$, 2015 prices",21.304079
SLE,2006,"Agriculture orientation index US$, 2015 prices",0.368507
SLE,2006,"Share of Value Added US$, 2015 prices",3.067014
SLE,2007,"Value US$, 2015 prices",57.239752
SLE,2007,"Share of Total US$, 2015 prices",24.565773
SLE,2007,"Agriculture orientation index US$, 2015 prices",0.405437
SLE,2007,"Share of Value Added US$, 2015 prices",3.131172
SLE,2008,"Value US$, 2015 prices",63.684651
SLE,2008,"Share of Total US$, 2015 prices",25.596037
SLE,2008,"Agriculture orientation index US$, 2015 prices",0.41737
SLE,2008,"Share of Value Added US$, 2015 prices",3.265502
SLE,2009,"Value US$, 2015 prices",68.430829
SLE,2009,"Share of Total US$, 2015 prices",25.232256
SLE,2009,"Agriculture orientation index US$, 2015 prices",0.408128
SLE,2009,"Share of Value Added US$, 2015 prices",3.373215
SLE,2010,"Value US$, 2015 prices",69.613719
SLE,2010,"Share of Total US$, 2015 prices",7.553298
SLE,2010,"Agriculture orientation index US$, 2015 prices",0.124333
SLE,2010,"Share of Value Added US$, 2015 prices",3.314941
SLE,2011,"Value US$, 2015 prices",76.58548
SLE,2011,"Share of Total US$, 2015 prices",5.845286
SLE,2011,"Agriculture orientation index US$, 2015 prices",0.097525
SLE,2011,"Share of Value Added US$, 2015 prices",3.476871
SLE,2012,"Value US$, 2015 prices",93.826293
SLE,2012,"Share of Total US$, 2015 prices",9.672845
SLE,2012,"Agriculture orientation index US$, 2015 prices",0.179002
SLE,2012,"Share of Value Added US$, 2015 prices",4.101795
SLE,2013,"Value US$, 2015 prices",150.065988
SLE,2013,"Share of Total US$, 2015 prices",18.364912
SLE,2013,"Agriculture orientation index US$, 2015 prices",0.39239
SLE,2013,"Share of Value Added US$, 2015 prices",6.274739
SLE,2014,"Value US$, 2015 prices",172.133994
SLE,2014,"Share of Total US$, 2015 prices",22.245171
SLE,2014,"Agriculture orientation index US$, 2015 prices",0.493005
SLE,2014,"Share of Value Added US$, 2015 prices",7.14009
SLE,2015,"Value US$, 2015 prices",118.525886
SLE,2015,"Share of Total US$, 2015 prices",18.064756
SLE,2015,"Agriculture orientation index US$, 2015 prices",0.307457
SLE,2015,"Share of Value Added US$, 2015 prices",4.748645
SLE,2016,"Value US$, 2015 prices",112.003132
SLE,2016,"Share of Total US$, 2015 prices",18.914446
SLE,2016,"Agriculture orientation index US$, 2015 prices",0.329457
SLE,2016,"Share of Value Added US$, 2015 prices",4.318447
SLE,2017,"Value US$, 2015 prices",123.586158
SLE,2017,"Share of Total US$, 2015 prices",18.821451
SLE,2017,"Agriculture orientation index US$, 2015 prices",0.325621
SLE,2017,"Share of Value Added US$, 2015 prices",4.56084
SLE,2018,"Value US$, 2015 prices",110.436598
SLE,2018,"Share of Total US$, 2015 prices",22.452236
SLE,2018,"Agriculture orientation index US$, 2015 prices",0.386753
SLE,2018,"Share of Value Added US$, 2015 prices",3.922282
SLE,2019,"Value US$, 2015 prices",121.22365
SLE,2019,"Share of Total US$, 2015 prices",24.42396
SLE,2019,"Agriculture orientation index US$, 2015 prices",0.42003
SLE,2019,"Share of Value Added US$, 2015 prices",4.083786
SLE,2020,"Value US$, 2015 prices",113.079255
SLE,2020,"Share of Total US$, 2015 prices",25.214798
SLE,2020,"Agriculture orientation index US$, 2015 prices",0.41827
SLE,2020,"Share of Value Added US$, 2015 prices",3.748277
SLE,2021,"Value US$, 2015 prices",120.188095
SLE,2021,"Share of Total US$, 2015 prices",26.761759
SLE,2021,"Agriculture orientation index US$, 2015 prices",0.450867
SLE,2021,"Share of Value Added US$, 2015 prices",3.886628
SLE,2022,"Value US$, 2015 prices",126.844833
SLE,2022,"Share of Total US$, 2015 prices",28.855834
SLE,2022,"Agriculture orientation index US$, 2015 prices",0.490418
SLE,2022,"Share of Value Added US$, 2015 prices",3.98812
SLE,2023,"Value US$, 2015 prices",74.01
SLE,2023,"Share of Total US$, 2015 prices",6.167915
SLE,2023,"Agriculture orientation index US$, 2015 prices",0.187115
SLE,2023,"Share of Value Added US$, 2015 prices",2.409438
SLE,2003,"Value US$, 2022 prices",2.169331
SLE,2003,Share of Total US$,0.513266
SLE,2003,Agriculture orientation index US$,0.011072
SLE,2004,"Value US$, 2022 prices",6.692813
SLE,2004,Share of Total US$,1.502131
SLE,2004,Agriculture orientation index US$,0.030981
SLE,2005,"Value US$, 2022 prices",4.081822
SLE,2005,Share of Total US$,1.040669
SLE,2005,Agriculture orientation index US$,0.02107
SLE,2006,"Value US$, 2022 prices",4.276865
SLE,2006,Share of Total US$,0.521896
SLE,2006,Agriculture orientation index US$,0.010377
SLE,2007,"Value US$, 2022 prices",4.071998
SLE,2007,Share of Total US$,0.74743
SLE,2007,Agriculture orientation index US$,0.014325
SLE,2008,"Value US$, 2022 prices",11.00914
SLE,2008,Share of Total US$,3.011084
SLE,2008,Agriculture orientation index US$,0.056121
SLE,2009,"Value US$, 2022 prices",21.48451
SLE,2009,Share of Total US$,4.797014
SLE,2009,Agriculture orientation index US$,0.086807
SLE,2010,"Value US$, 2022 prices",49.704891
SLE,2010,Share of Total US$,10.540178
SLE,2010,Agriculture orientation index US$,0.199087
SLE,2011,"Value US$, 2022 prices",18.8317
SLE,2011,Share of Total US$,4.666848
SLE,2011,Agriculture orientation index US$,0.085484
SLE,2012,"Value US$, 2022 prices",22.305141
SLE,2012,Share of Total US$,4.818626
SLE,2012,Agriculture orientation index US$,0.095245
SLE,2013,"Value US$, 2022 prices",30.826341
SLE,2013,Share of Total US$,5.923838
SLE,2013,Agriculture orientation index US$,0.123456
SLE,2014,"Value US$, 2022 prices",30.418696
SLE,2014,Share of Total US$,3.230452
SLE,2014,Agriculture orientation index US$,0.062373
SLE,2015,"Value US$, 2022 prices",13.821978
SLE,2015,Share of Total US$,1.209793
SLE,2015,Agriculture orientation index US$,0.02059
SLE,2016,"Value US$, 2022 prices",8.866735
SLE,2016,Share of Total US$,1.096332
SLE,2016,Agriculture orientation index US$,0.018985
SLE,2017,"Value US$, 2022 prices",37.091909
SLE,2017,Share of Total US$,5.664626
SLE,2017,Agriculture orientation index US$,0.093956
SLE,2018,"Value US$, 2022 prices",12.655938
SLE,2018,Share of Total US$,2.105772
SLE,2018,Agriculture orientation index US$,0.035731
SLE,2019,"Value US$, 2022 prices",30.590791
SLE,2019,Share of Total US$,4.75466
SLE,2019,Agriculture orientation index US$,0.081759
SLE,2020,"Value US$, 2022 prices",66.794545
SLE,2020,Share of Total US$,7.159211
SLE,2020,Agriculture orientation index US$,0.120348
SLE,2021,"Value US$, 2022 prices",16.478185
SLE,2021,Share of Total US$,2.315054
SLE,2021,Agriculture orientation index US$,0.040298
SLE,2022,"Value US$, 2022 prices",34.351608
SLE,2022,Share of Total US$,5.784326
SLE,2022,Agriculture orientation index US$,0.100667
SOM,2003,"Value US$, 2015 prices",1421.5888
SOM,2003,"Share of Total US$, 2015 prices",53.897586
SOM,2003,"Annual growth US$, 2015 prices",5.291185
SOM,2004,"Value US$, 2015 prices",1516.497939
SOM,2004,"Share of Total US$, 2015 prices",53.679177
SOM,2004,"Annual growth US$, 2015 prices",6.676272
SOM,2005,"Value US$, 2015 prices",1611.857241
SOM,2005,"Share of Total US$, 2015 prices",53.267131
SOM,2005,"Annual growth US$, 2015 prices",6.288126
SOM,2006,"Value US$, 2015 prices",1746.879662
SOM,2006,"Share of Total US$, 2015 prices",54.212782
SOM,2006,"Annual growth US$, 2015 prices",8.376823
SOM,2007,"Value US$, 2015 prices",1851.260685
SOM,2007,"Share of Total US$, 2015 prices",53.847414
SOM,2007,"Annual growth US$, 2015 prices",5.975284
SOM,2008,"Value US$, 2015 prices",1978.235352
SOM,2008,"Share of Total US$, 2015 prices",53.93042
SOM,2008,"Annual growth US$, 2015 prices",6.858822
SOM,2009,"Value US$, 2015 prices",2119.970079
SOM,2009,"Share of Total US$, 2015 prices",54.168168
SOM,2009,"Annual growth US$, 2015 prices",7.164705
SOM,2010,"Value US$, 2015 prices",2259.747513
SOM,2010,"Share of Total US$, 2015 prices",54.116899
SOM,2010,"Annual growth US$, 2015 prices",6.593368
SOM,2011,"Value US$, 2015 prices",2414.28697
SOM,2011,"Share of Total US$, 2015 prices",54.190162
SOM,2011,"Annual growth US$, 2015 prices",6.838793
SOM,2012,"Value US$, 2015 prices",2513.768079
SOM,2012,"Share of Total US$, 2015 prices",52.882909
SOM,2012,"Annual growth US$, 2015 prices",4.120517
SOM,2013,"Value US$, 2015 prices",2445.439515
SOM,2013,"Share of Total US$, 2015 prices",52.877698
SOM,2013,"Annual growth US$, 2015 prices",-2.718173
SOM,2014,"Value US$, 2015 prices",2833.594074
SOM,2014,"Share of Total US$, 2015 prices",52.875883
SOM,2014,"Annual growth US$, 2015 prices",15.872589
SOM,2015,"Value US$, 2015 prices",3505.481262
SOM,2015,"Share of Total US$, 2015 prices",52.892119
SOM,2015,"Annual growth US$, 2015 prices",23.711483
